"subject","type","answer"
"1428659217","filler","1"
"1428659217","t-A3-jul-fin-obj","5"
"1428659217","filler","1"
"1428659217","t-A2-pet-ext-sbj","1"
"1428659217","filler","7"
"1428659217","t-A1-pet-dat-sbj","1"
"1428660813","practice","7"
"1428660813","practice","7"
"1428660813","practice","1"
"1428660813","t-A1-jul-dat-obj","2"
"1428660813","t-B1-pet-dat-obj","4"
"1428660813","filler","1"
"1428660813","t-A1-ada-dat-obj","4"
"1428660813","t-A1-jul-nom-sbj","1"
"1428660813","filler","1"
"1428660813","t-B1-mar-nom-obj","7"
"1428660813","filler","1"
"1428660813","t-A2-mar-ext-sbj","1"
"1428660813","t-A2-pet-ext-sbj","1"
"1428660813","filler","7"
"1428660813","t-A1-pet-nom-obj","7"
"1428660813","filler","7"
"1428660813","t-B1-jul-nom-sbj","1"
"1428660813","t-A2-ada-ext-obj","2"
"1428660813","filler","7"
"1428660813","t-A1-ada-dat-sbj","2"
"1428660813","t-A2-jul-ext-obj","3"
"1428660813","filler","1"
"1428660813","t-A1-pet-dat-sbj","1"
"1428660813","filler","7"
"1428660813","t-B1-pet-nom-obj","7"
"1428660813","t-B1-jul-nom-obj","7"
"1428660813","filler","1"
"1428660813","t-A1-ada-nom-obj","7"
"1428660813","filler","1"
"1428660813","t-B1-mar-nom-sbj","1"
"1428660813","t-B1-jul-dat-sbj","1"
"1428660813","filler","7"
"1428660813","t-B1-ada-dat-obj","7"
"1428660813","t-A1-mar-nom-obj","7"
"1428660813","filler","7"
"1428660813","t-B1-jul-dat-obj","5"
"1428660813","filler","1"
"1428660813","t-B1-mar-dat-obj","3"
"1428660813","t-B2-ada-ext-sbj","1"
"1428660813","filler","7"
"1428660813","t-B1-pet-nom-sbj","1"
"1428660813","filler","1"
"1428660813","t-B2-jul-ext-obj","5"
"1428660813","t-A1-jul-nom-obj","7"
"1428660813","filler","1"
"1428660813","t-B2-mar-ext-obj","5"
"1428660813","t-B2-jul-ext-sbj","1"
"1428660813","filler","7"
"1428660813","t-A1-mar-nom-sbj","1"
"1428660813","filler","1"
"1428660813","t-A2-mar-ext-obj","1"
"1428660813","t-A2-ada-ext-sbj","1"
"1428660813","filler","7"
"1428660813","t-A2-jul-ext-sbj","1"
"1428660813","filler","4"
"1428660813","t-A1-ada-nom-sbj","1"
"1428660813","t-B1-ada-nom-sbj","1"
"1428660813","filler","4"
"1428660813","t-A2-pet-ext-obj","2"
"1428660813","t-B1-ada-dat-sbj","1"
"1428660813","filler","7"
"1428660813","t-B1-pet-dat-sbj","1"
"1428660813","filler","7"
"1428660813","t-A1-mar-dat-sbj","1"
"1428660813","t-B1-mar-dat-sbj","1"
"1428660813","filler","7"
"1428660813","t-B2-pet-ext-obj","6"
"1428660813","filler","1"
"1428660813","t-B2-mar-ext-sbj","1"
"1428660813","t-B2-ada-ext-obj","5"
"1428660813","filler","1"
"1428660813","t-A1-mar-dat-obj","3"
"1428660813","t-A1-pet-nom-sbj","1"
"1428660813","filler","7"
"1428660813","t-B2-pet-ext-sbj","1"
"1428660813","filler","7"
"1428660813","t-B1-ada-nom-obj","7"
"1428660813","t-A1-pet-dat-obj","5"
"1428660813","filler","7"
"1428660813","t-A1-jul-dat-sbj","1"
"1428660813","filler","7"
"1428666637","practice","7"
"1428666637","practice","7"
"1428666637","practice","1"
"1428666637","t-C2-ada-ext-sbj","1"
"1428666637","filler","1"
"1428666637","t-C1-ada-nom-obj","7"
"1428666637","t-C1-pet-dat-obj","6"
"1428666637","filler","7"
"1428666637","t-A1-pet-nom-obj","7"
"1428666637","filler","7"
"1428666637","t-C1-mar-nom-obj","7"
"1428666637","t-C1-ada-dat-obj","3"
"1428666637","filler","1"
"1428666637","t-C2-jul-ext-obj","5"
"1428666637","filler","7"
"1428666637","t-C1-pet-nom-sbj","7"
"1428666637","t-A1-ada-dat-obj","1"
"1428666637","filler","1"
"1428666637","t-A1-mar-nom-obj","7"
"1428666637","t-A1-jul-nom-sbj","1"
"1428666637","filler","1"
"1428666637","t-A2-ada-ext-obj","7"
"1428666637","filler","1"
"1428666637","t-A1-mar-dat-sbj","1"
"1428666637","t-C2-pet-ext-obj","5"
"1428666637","filler","7"
"1428666637","t-A2-pet-ext-sbj","1"
"1428666637","filler","1"
"1428666637","t-C2-pet-ext-sbj","1"
"1428666637","t-C1-jul-dat-obj","7"
"1428666637","filler","7"
"1428666637","t-A1-ada-dat-sbj","1"
"1428666637","t-A2-ada-ext-sbj","1"
"1428666637","filler","7"
"1428666637","t-C1-mar-dat-sbj","1"
"1428666637","filler","7"
"1428666637","t-A1-pet-nom-sbj","1"
"1428666637","t-A2-jul-ext-obj","3"
"1428666637","filler","7"
"1428666637","t-C1-pet-nom-obj","7"
"1428666637","filler","7"
"1428666637","t-A2-pet-ext-obj","4"
"1428666637","t-C1-mar-dat-obj","4"
"1428666637","filler","1"
"1428666637","t-C2-mar-ext-obj","5"
"1428666637","t-A2-mar-ext-sbj","1"
"1428666637","filler","7"
"1428666637","t-A1-pet-dat-obj","7"
"1428666637","filler","7"
"1428666637","t-A1-pet-dat-sbj","2"
"1428666637","t-A2-jul-ext-sbj","1"
"1428666637","filler","7"
"1428666637","t-C2-ada-ext-obj","7"
"1428666637","filler","7"
"1428666637","t-A1-jul-nom-obj","7"
"1428666637","t-A1-jul-dat-obj","6"
"1428666637","filler","1"
"1428666637","t-A1-mar-nom-sbj","1"
"1428666637","t-C1-ada-dat-sbj","1"
"1428666637","filler","7"
"1428666637","t-C1-ada-nom-sbj","1"
"1428666637","filler","7"
"1428666637","t-C2-mar-ext-sbj","2"
"1428666637","t-A1-jul-dat-sbj","1"
"1428666637","filler","7"
"1428666637","t-C1-jul-nom-sbj","1"
"1428666637","filler","7"
"1428666637","t-A1-ada-nom-obj","7"
"1428666637","t-A1-mar-dat-obj","6"
"1428666637","filler","7"
"1428666637","t-C2-jul-ext-sbj","5"
"1428666637","t-C1-jul-dat-sbj","1"
"1428666637","filler","6"
"1428666637","t-C1-jul-nom-obj","4"
"1428666637","filler","7"
"1428666637","t-A1-ada-nom-sbj","1"
"1428666637","t-C1-pet-dat-sbj","1"
"1428666637","filler","7"
"1428666637","t-A2-mar-ext-obj","4"
"1428666637","filler","1"
"1428666637","t-C1-mar-nom-sbj","1"
"1428668254","practice","7"
"1428668254","practice","7"
"1428668254","practice","1"
"1428668254","t-A3-ada-fin-sbj","1"
"1428668254","t-A3-ada-fin-obj","3"
"1428668254","filler","7"
"1428668254","t-C2-pet-ext-obj","3"
"1428668254","filler","7"
"1428668254","t-C3-mar-ext-obj","3"
"1428668254","filler","7"
"1428668254","t-A2-mar-ext-obj","4"
"1428668254","t-C2-mar-ext-sbj","1"
"1428668254","filler","7"
"1428668254","t-C2-pet-ext-sbj","1"
"1428668254","filler","1"
"1428668254","t-A1-jul-dat-sbj","1"
"1428668254","filler","1"
"1428668254","t-C2-ada-ext-sbj","1"
"1428668254","t-A1-pet-dat-sbj","1"
"1428668254","filler","7"
"1428668254","t-A1-jul-dat-obj","1"
"1428668254","filler","7"
"1428668254","t-A1-ada-dat-sbj","1"
"1428668254","filler","7"
"1428668254","t-A2-ada-ext-sbj","1"
"1428668254","t-A1-mar-dat-obj","1"
"1428668254","filler","7"
"1428668254","t-A1-pet-dat-obj","3"
"1428668254","filler","7"
"1428668254","t-A2-jul-ext-sbj","1"
"1428668254","filler","1"
"1428668254","t-A3-mar-fin-sbj","1"
"1428668254","t-A2-ada-ext-obj","3"
"1428668254","filler","1"
"1428668254","t-C2-ada-ext-obj","3"
"1428668254","filler","7"
"1428668254","t-C3-pet-ext-obj","3"
"1428668254","filler","7"
"1428668254","t-A2-jul-ext-obj","3"
"1428668254","t-C2-jul-ext-obj","3"
"1428668254","filler","1"
"1428668254","t-A1-mar-dat-sbj","1"
"1428668254","filler","7"
"1428668254","t-A3-jul-fin-obj","3"
"1428668254","filler","7"
"1428668254","t-C3-jul-ext-obj","3"
"1428668254","t-C3-ada-ext-obj","3"
"1428668254","filler","7"
"1428668254","t-A2-mar-ext-sbj","1"
"1428668254","filler","7"
"1428668254","t-C3-pet-ext-sbj","1"
"1428668254","filler","7"
"1428668254","t-A3-mar-fin-obj","4"
"1428668254","t-A1-ada-dat-obj","4"
"1428668254","filler","1"
"1428668254","t-A3-jul-fin-sbj","4"
"1428668254","filler","1"
"1428668254","t-C2-mar-ext-obj","6"
"1428668254","filler","7"
"1428668254","t-C3-ada-ext-sbj","1"
"1428668254","t-A2-pet-ext-sbj","1"
"1428668254","filler","7"
"1428668254","t-C3-mar-ext-sbj","1"
"1428668254","filler","1"
"1428668254","t-C2-jul-ext-sbj","1"
"1428668254","filler","7"
"1428668254","t-A2-pet-ext-obj","6"
"1428668254","t-A3-pet-fin-obj","6"
"1428668254","filler","7"
"1428668254","t-C3-jul-ext-sbj","1"
"1428668254","filler","7"
"1428668254","t-A3-pet-fin-sbj","1"
"1428668254","filler","1"
"1428670998","practice","7"
"1428670998","practice","7"
"1428670998","practice","1"
"1428670998","t-A1-ada-dat-sbj","1"
"1428670998","t-A1-mar-dat-sbj","1"
"1428670998","filler","7"
"1428670998","t-A1-jul-nom-obj","7"
"1428670998","t-B2-ada-ext-sbj","1"
"1428670998","filler","6"
"1428670998","t-B2-pet-ext-sbj","1"
"1428670998","filler","6"
"1428670998","t-A2-jul-ext-obj","1"
"1428670998","t-B1-mar-dat-obj","3"
"1428670998","filler","1"
"1428670998","t-A2-mar-ext-sbj","1"
"1428670998","filler","6"
"1428670998","t-A1-mar-dat-obj","1"
"1428670998","t-A2-ada-ext-sbj","1"
"1428670998","filler","7"
"1428670998","t-A1-ada-nom-sbj","1"
"1428670998","t-A1-jul-dat-obj","1"
"1428670998","filler","1"
"1428670998","t-B1-jul-nom-obj","7"
"1428670998","filler","1"
"1428670998","t-B2-jul-ext-obj","3"
"1428670998","t-B1-ada-nom-sbj","1"
"1428670998","filler","1"
"1428670998","t-B1-jul-nom-sbj","1"
"1428670998","filler","7"
"1428670998","t-A1-ada-dat-obj","1"
"1428670998","t-A1-pet-dat-obj","1"
"1428670998","filler","3"
"1428670998","t-A2-pet-ext-sbj","1"
"1428670998","t-B2-pet-ext-obj","3"
"1428670998","filler","1"
"1428670998","t-A1-ada-nom-obj","7"
"1428670998","filler","7"
"1428670998","t-B2-mar-ext-sbj","3"
"1428670998","t-B1-mar-dat-sbj","3"
"1428670998","filler","7"
"1428670998","t-B1-ada-nom-obj","7"
"1428670998","filler","7"
"1428670998","t-B2-mar-ext-obj","4"
"1428670998","t-B1-ada-dat-sbj","1"
"1428670998","filler","7"
"1428670998","t-A2-mar-ext-obj","1"
"1428670998","t-B1-jul-dat-sbj","1"
"1428670998","filler","7"
"1428670998","t-B1-pet-nom-sbj","1"
"1428670998","filler","7"
"1428670998","t-B2-ada-ext-obj","6"
"1428670998","t-A1-jul-nom-sbj","1"
"1428670998","filler","7"
"1428670998","t-A1-jul-dat-sbj","1"
"1428670998","filler","7"
"1428670998","t-A1-mar-nom-obj","7"
"1428670998","t-B1-ada-dat-obj","6"
"1428670998","filler","1"
"1428670998","t-A1-pet-nom-sbj","1"
"1428670998","t-A2-jul-ext-sbj","3"
"1428670998","filler","7"
"1428670998","t-A2-pet-ext-obj","1"
"1428670998","filler","7"
"1428670998","t-B1-pet-dat-obj","4"
"1428670998","t-A1-pet-dat-sbj","1"
"1428670998","filler","7"
"1428670998","t-B1-jul-dat-obj","7"
"1428670998","filler","1"
"1428670998","t-A1-mar-nom-sbj","1"
"1428670998","t-A2-ada-ext-obj","1"
"1428670998","filler","1"
"1428670998","t-B1-pet-dat-sbj","1"
"1428670998","t-B1-pet-nom-obj","7"
"1428670998","filler","1"
"1428670998","t-B1-mar-nom-sbj","1"
"1428670998","filler","1"
"1428670998","t-B2-jul-ext-sbj","3"
"1428670998","t-B1-mar-nom-obj","7"
"1428670998","filler","1"
"1428670998","t-A1-pet-nom-obj","7"
"1428670998","filler","1"
"1428672219","practice","6"
"1428672219","practice","6"
"1428672219","practice","1"
"1428672219","t-A1-pet-dat-sbj","1"
"1428672219","filler","5"
"1428672219","t-C1-jul-nom-sbj","1"
"1428672219","t-A1-ada-dat-obj","1"
"1428672219","filler","1"
"1428672219","t-C1-mar-dat-sbj","1"
"1428672219","filler","6"
"1428672219","t-A1-jul-nom-sbj","1"
"1428672219","t-C1-ada-nom-sbj","1"
"1428672219","filler","6"
"1428672219","t-C2-pet-ext-obj","1"
"1428672219","filler","1"
"1428672219","t-C1-pet-nom-sbj","1"
"1428672219","t-A1-ada-nom-obj","6"
"1428672219","filler","6"
"1428672219","t-A1-mar-dat-sbj","1"
"1428672219","t-C1-jul-dat-obj","1"
"1428672219","filler","6"
"1428672219","t-A1-mar-nom-obj","7"
"1428672219","filler","7"
"1428672219","t-A2-pet-ext-sbj","1"
"1428672219","t-C1-mar-dat-obj","1"
"1428672219","filler","5"
"1428672219","t-A2-ada-ext-obj","1"
"1428672219","filler","1"
"1428672219","t-C2-ada-ext-sbj","1"
"1428672219","t-A1-pet-dat-obj","1"
"1428672219","filler","7"
"1428672219","t-C1-pet-nom-obj","7"
"1428672219","t-C2-mar-ext-sbj","1"
"1428672219","filler","7"
"1428672219","t-A2-pet-ext-obj","1"
"1428672219","filler","7"
"1428672219","t-A2-ada-ext-sbj","1"
"1428672219","t-C2-jul-ext-sbj","1"
"1428672219","filler","7"
"1428672219","t-C1-jul-nom-obj","7"
"1428672219","filler","7"
"1428672219","t-C2-pet-ext-sbj","1"
"1428672219","t-C2-jul-ext-obj","1"
"1428672219","filler","6"
"1428672219","t-A1-ada-nom-sbj","1"
"1428672219","t-C1-mar-nom-sbj","1"
"1428672219","filler","5"
"1428672219","t-C1-mar-nom-obj","1"
"1428672219","filler","5"
"1428672219","t-A1-jul-dat-sbj","1"
"1428672219","t-C1-ada-dat-sbj","1"
"1428672219","filler","7"
"1428672219","t-A2-jul-ext-sbj","1"
"1428672219","filler","7"
"1428672219","t-C2-mar-ext-obj","1"
"1428672219","t-C1-pet-dat-obj","1"
"1428672219","filler","1"
"1428672219","t-C1-ada-nom-obj","6"
"1428672219","t-C2-ada-ext-obj","1"
"1428672219","filler","1"
"1428672219","t-A1-pet-nom-sbj","1"
"1428672219","filler","5"
"1428672219","t-A1-mar-nom-sbj","1"
"1428672219","t-A1-jul-nom-obj","5"
"1428672219","filler","1"
"1428672219","t-A1-jul-dat-obj","1"
"1428672219","filler","1"
"1428672219","t-C1-ada-dat-obj","1"
"1428672219","t-C1-jul-dat-sbj","1"
"1428672219","filler","5"
"1428672219","t-A2-mar-ext-sbj","1"
"1428672219","t-C1-pet-dat-sbj","1"
"1428672219","filler","1"
"1428672219","t-A2-mar-ext-obj","1"
"1428672219","filler","7"
"1428672219","t-A2-jul-ext-obj","1"
"1428672219","t-A1-mar-dat-obj","1"
"1428672219","filler","5"
"1428672219","t-A1-ada-dat-sbj","1"
"1428672219","filler","1"
"1428672219","t-A1-pet-nom-obj","7"
"1428672870","practice","7"
"1428672870","practice","6"
"1428672870","practice","1"
"1428672870","t-A3-jul-fin-sbj","3"
"1428672870","t-C2-mar-ext-obj","4"
"1428672870","filler","7"
"1428672870","t-A3-pet-fin-obj","2"
"1428672870","filler","6"
"1428672870","t-C3-mar-ext-obj","1"
"1428672870","filler","4"
"1428672870","t-A2-mar-ext-sbj","2"
"1428672870","t-C2-ada-ext-obj","4"
"1428672870","filler","7"
"1428672870","t-A2-ada-ext-sbj","6"
"1428672870","filler","6"
"1428672870","t-A1-jul-dat-obj","3"
"1428672870","filler","6"
"1428672870","t-A2-pet-ext-obj","3"
"1428672870","t-C3-ada-ext-obj","2"
"1428672870","filler","6"
"1428672870","t-A1-mar-dat-obj","2"
"1428672870","filler","1"
"1428672870","t-C3-mar-ext-sbj","1"
"1428672870","filler","3"
"1428672870","t-A1-mar-dat-sbj","2"
"1428672870","t-C2-mar-ext-sbj","2"
"1428672870","filler","1"
"1428672870","t-C3-jul-ext-sbj","1"
"1428672870","filler","1"
"1428672870","t-C2-jul-ext-obj","3"
"1428672870","filler","1"
"1428672870","t-C2-pet-ext-sbj","1"
"1428672870","t-A3-mar-fin-obj","3"
"1428672870","filler","7"
"1428672870","t-C2-jul-ext-sbj","2"
"1428672870","filler","1"
"1428672870","t-C3-jul-ext-obj","2"
"1428672870","filler","1"
"1428672870","t-A3-jul-fin-obj","5"
"1428672870","t-C2-pet-ext-obj","3"
"1428672870","filler","4"
"1428672870","t-A1-pet-dat-sbj","1"
"1428672870","filler","3"
"1428672870","t-A3-ada-fin-sbj","2"
"1428672870","filler","4"
"1428672870","t-A2-mar-ext-obj","3"
"1428672870","t-A1-pet-dat-obj","3"
"1428672870","filler","4"
"1428672870","t-A3-pet-fin-sbj","2"
"1428672870","filler","3"
"1428672870","t-C2-ada-ext-sbj","2"
"1428672870","filler","1"
"1428672870","t-A1-jul-dat-sbj","1"
"1428672870","t-A2-jul-ext-obj","3"
"1428672870","filler","7"
"1428672870","t-C3-pet-ext-sbj","1"
"1428672870","filler","4"
"1428672870","t-C3-ada-ext-sbj","5"
"1428672870","filler","5"
"1428672870","t-A2-pet-ext-sbj","2"
"1428672870","t-A2-jul-ext-sbj","7"
"1428672870","filler","1"
"1428672870","t-A1-ada-dat-obj","2"
"1428672870","filler","6"
"1428672870","t-C3-pet-ext-obj","1"
"1428672870","filler","7"
"1428672870","t-A3-ada-fin-obj","6"
"1428672870","t-A3-mar-fin-sbj","6"
"1428672870","filler","7"
"1428672870","t-A2-ada-ext-obj","6"
"1428672870","filler","7"
"1428672870","t-A1-ada-dat-sbj","6"
"1428672870","filler","1"
"1428675074","practice","6"
"1428675074","practice","6"
"1428675074","practice","4"
"1428675074","t-A1-ada-dat-sbj","1"
"1428675074","filler","6"
"1428675074","t-A1-mar-nom-sbj","1"
"1428675074","t-B1-jul-dat-sbj","1"
"1428675074","filler","6"
"1428675074","t-B2-pet-ext-sbj","1"
"1428675074","filler","7"
"1428675074","t-B1-ada-nom-sbj","1"
"1428675074","t-B1-mar-dat-obj","4"
"1428675074","filler","7"
"1428675074","t-B1-ada-dat-obj","7"
"1428675074","filler","7"
"1428675074","t-A1-pet-dat-sbj","1"
"1428675074","t-B1-pet-nom-sbj","1"
"1428675074","filler","7"
"1428675074","t-A1-jul-dat-obj","4"
"1428675074","t-A1-mar-dat-sbj","4"
"1428675074","filler","1"
"1428675074","t-A2-mar-ext-obj","5"
"1428675074","filler","7"
"1428675074","t-B1-pet-dat-sbj","2"
"1428675074","t-B2-jul-ext-obj","7"
"1428675074","filler","3"
"1428675074","t-B1-pet-nom-obj","6"
"1428675074","filler","7"
"1428675074","t-B1-mar-nom-obj","7"
"1428675074","t-A1-pet-nom-obj","7"
"1428675074","filler","7"
"1428675074","t-B1-jul-dat-obj","6"
"1428675074","t-A1-jul-dat-sbj","2"
"1428675074","filler","7"
"1428675074","t-A2-ada-ext-obj","1"
"1428675074","filler","6"
"1428675074","t-A2-ada-ext-sbj","2"
"1428675074","t-A1-jul-nom-sbj","1"
"1428675074","filler","1"
"1428675074","t-B1-ada-dat-sbj","2"
"1428675074","filler","6"
"1428675074","t-A2-pet-ext-sbj","1"
"1428675074","t-B1-ada-nom-obj","7"
"1428675074","filler","7"
"1428675074","t-A1-pet-nom-sbj","2"
"1428675074","t-A1-pet-dat-obj","6"
"1428675074","filler","5"
"1428675074","t-A2-mar-ext-sbj","3"
"1428675074","filler","6"
"1428675074","t-A1-ada-nom-obj","7"
"1428675074","t-B1-jul-nom-obj","6"
"1428675074","filler","1"
"1428675074","t-A1-ada-nom-sbj","2"
"1428675074","filler","6"
"1428675074","t-B2-mar-ext-sbj","4"
"1428675074","t-B2-ada-ext-sbj","3"
"1428675074","filler","7"
"1428675074","t-B1-mar-dat-sbj","5"
"1428675074","t-A1-ada-dat-obj","4"
"1428675074","filler","7"
"1428675074","t-A1-jul-nom-obj","7"
"1428675074","filler","7"
"1428675074","t-A2-pet-ext-obj","7"
"1428675074","t-B2-mar-ext-obj","7"
"1428675074","filler","7"
"1428675074","t-B2-ada-ext-obj","7"
"1428675074","filler","4"
"1428675074","t-A1-mar-dat-obj","5"
"1428675074","t-A2-jul-ext-obj","5"
"1428675074","filler","7"
"1428675074","t-B1-mar-nom-sbj","2"
"1428675074","t-A2-jul-ext-sbj","2"
"1428675074","filler","1"
"1428675074","t-B2-jul-ext-sbj","2"
"1428675074","filler","1"
"1428675074","t-B2-pet-ext-obj","6"
"1428675074","t-B1-pet-dat-obj","6"
"1428675074","filler","1"
"1428675074","t-A1-mar-nom-obj","7"
"1428675074","filler","7"
"1428675074","t-B1-jul-nom-sbj","2"
"1428676826","practice","7"
"1428676826","practice","7"
"1428676826","practice","1"
"1428676826","t-C2-mar-ext-obj","2"
"1428676826","filler","7"
"1428676826","t-A1-jul-dat-sbj","1"
"1428676826","t-A1-mar-dat-obj","2"
"1428676826","filler","7"
"1428676826","t-C1-jul-dat-sbj","1"
"1428676826","filler","1"
"1428676826","t-A2-pet-ext-obj","1"
"1428676826","t-A1-jul-dat-obj","5"
"1428676826","filler","7"
"1428676826","t-C1-ada-dat-sbj","1"
"1428676826","filler","1"
"1428676826","t-A1-ada-nom-obj","7"
"1428676826","t-A2-jul-ext-sbj","1"
"1428676826","filler","7"
"1428676826","t-C1-pet-dat-obj","4"
"1428676826","t-A2-mar-ext-obj","4"
"1428676826","filler","7"
"1428676826","t-A1-mar-dat-sbj","1"
"1428676826","filler","7"
"1428676826","t-A1-mar-nom-obj","7"
"1428676826","t-A1-pet-dat-sbj","4"
"1428676826","filler","1"
"1428676826","t-C2-mar-ext-sbj","1"
"1428676826","filler","7"
"1428676826","t-A2-ada-ext-obj","4"
"1428676826","t-A1-pet-dat-obj","4"
"1428676826","filler","7"
"1428676826","t-C1-mar-nom-sbj","1"
"1428676826","t-C2-ada-ext-obj","3"
"1428676826","filler","1"
"1428676826","t-C1-pet-dat-sbj","1"
"1428676826","filler","7"
"1428676826","t-A1-ada-dat-obj","5"
"1428676826","t-C1-jul-nom-sbj","1"
"1428676826","filler","7"
"1428676826","t-C1-jul-nom-obj","7"
"1428676826","filler","7"
"1428676826","t-C2-jul-ext-obj","5"
"1428676826","t-C1-pet-nom-obj","7"
"1428676826","filler","7"
"1428676826","t-C2-ada-ext-sbj","1"
"1428676826","t-A2-ada-ext-sbj","1"
"1428676826","filler","7"
"1428676826","t-A1-jul-nom-obj","7"
"1428676826","filler","7"
"1428676826","t-C1-mar-dat-sbj","1"
"1428676826","t-C2-jul-ext-sbj","1"
"1428676826","filler","1"
"1428676826","t-A2-mar-ext-sbj","1"
"1428676826","filler","7"
"1428676826","t-C1-mar-dat-obj","6"
"1428676826","t-A1-jul-nom-sbj","1"
"1428676826","filler","7"
"1428676826","t-C2-pet-ext-obj","6"
"1428676826","t-A1-pet-nom-obj","7"
"1428676826","filler","1"
"1428676826","t-A1-pet-nom-sbj","1"
"1428676826","filler","1"
"1428676826","t-C1-ada-nom-obj","7"
"1428676826","t-A2-jul-ext-obj","6"
"1428676826","filler","7"
"1428676826","t-C1-ada-dat-obj","5"
"1428676826","filler","7"
"1428676826","t-A1-mar-nom-sbj","1"
"1428676826","t-C2-pet-ext-sbj","1"
"1428676826","filler","1"
"1428676826","t-C1-pet-nom-sbj","1"
"1428676826","t-A2-pet-ext-sbj","6"
"1428676826","filler","1"
"1428676826","t-A1-ada-dat-sbj","1"
"1428676826","filler","1"
"1428676826","t-C1-jul-dat-obj","6"
"1428676826","t-A1-ada-nom-sbj","1"
"1428676826","filler","1"
"1428676826","t-C1-mar-nom-obj","7"
"1428676826","filler","7"
"1428676826","t-C1-ada-nom-sbj","1"
"1428678865","practice","6"
"1428678865","practice","7"
"1428678865","practice","1"
"1428678865","t-A1-jul-dat-obj","1"
"1428678865","filler","7"
"1428678865","t-A1-pet-dat-obj","3"
"1428678865","filler","4"
"1428678865","t-C3-jul-ext-sbj","1"
"1428678865","filler","7"
"1428678865","t-A2-mar-ext-sbj","2"
"1428678865","t-A1-mar-dat-obj","3"
"1428678865","filler","7"
"1428678865","t-C3-ada-ext-sbj","2"
"1428678865","filler","1"
"1428678865","t-A1-ada-dat-obj","2"
"1428678865","filler","7"
"1428678865","t-A2-ada-ext-obj","6"
"1428678865","t-A1-ada-dat-sbj","3"
"1428678865","filler","7"
"1428678865","t-C3-pet-ext-sbj","1"
"1428678865","filler","1"
"1428678865","t-A3-ada-fin-sbj","1"
"1428678865","filler","7"
"1428678865","t-C2-ada-ext-sbj","1"
"1428678865","t-A2-ada-ext-sbj","1"
"1428678865","filler","1"
"1428678865","t-A3-mar-fin-obj","5"
